e8:ba:41:56:8d:9e,-69,1,1
f3:45:89:ef:19:1e,-58,1,1
c3:d7:59:ef:38:2e,-64,1,1
fd:cc:03:3b:fb:50,-65,1,1

f3:45:89:ef:19:1e,-62,1,1
c3:d7:59:ef:38:2e,-60,1,1
e8:ba:41:56:8d:9e,-68,1,1
fd:cc:03:3b:fb:50,-63,1,1

f3:45:89:ef:19:1e,-73,1,1
e8:ba:41:56:8d:9e,-58,1,1
c3:d7:59:ef:38:2e,-70,1,1
fd:cc:03:3b:fb:50,-76,1,1

fd:cc:03:3b:fb:50,-75,1,1
e8:ba:41:56:8d:9e,-71,1,1
f3:45:89:ef:19:1e,-55,1,1
c3:d7:59:ef:38:2e,-70,1,1

fd:cc:03:3b:fb:50,-70,1,1
e8:ba:41:56:8d:9e,-72,1,1
f3:45:89:ef:19:1e,-56,1,1
c3:d7:59:ef:38:2e,-72,1,1

e8:ba:41:56:8d:9e,-57,1,1
c3:d7:59:ef:38:2e,-67,1,1
fd:cc:03:3b:fb:50,-58,1,1
f3:45:89:ef:19:1e,-56,1,1

c3:d7:59:ef:38:2e,-68,1,1
e8:ba:41:56:8d:9e,-57,1,1
f3:45:89:ef:19:1e,-56,1,1
fd:cc:03:3b:fb:50,-61,1,1

e8:ba:41:56:8d:9e,-65,1,1
c3:d7:59:ef:38:2e,-69,1,1
f3:45:89:ef:19:1e,-56,1,1
fd:cc:03:3b:fb:50,-61,1,1

e8:ba:41:56:8d:9e,-58,1,1
c3:d7:59:ef:38:2e,-69,1,1
fd:cc:03:3b:fb:50,-64,1,1
f3:45:89:ef:19:1e,-58,1,1

c3:d7:59:ef:38:2e,-66,1,1
fd:cc:03:3b:fb:50,-58,1,1
f3:45:89:ef:19:1e,-58,1,1
e8:ba:41:56:8d:9e,-58,1,1

c3:d7:59:ef:38:2e,-67,1,1
f3:45:89:ef:19:1e,-57,1,1
fd:cc:03:3b:fb:50,-56,1,1
e8:ba:41:56:8d:9e,-60,1,1

c3:d7:59:ef:38:2e,-73,1,1
fd:cc:03:3b:fb:50,-54,1,1
f3:45:89:ef:19:1e,-71,1,1
e8:ba:41:56:8d:9e,-57,1,1

fd:cc:03:3b:fb:50,-61,1,1
f3:45:89:ef:19:1e,-58,1,1
c3:d7:59:ef:38:2e,-64,1,1
e8:ba:41:56:8d:9e,-59,1,1

fd:cc:03:3b:fb:50,-68,1,1
c3:d7:59:ef:38:2e,-63,1,1
f3:45:89:ef:19:1e,-61,1,1
e8:ba:41:56:8d:9e,-61,1,1

fd:cc:03:3b:fb:50,-61,1,1
c3:d7:59:ef:38:2e,-65,1,1
f3:45:89:ef:19:1e,-61,1,1
e8:ba:41:56:8d:9e,-60,1,1

e8:ba:41:56:8d:9e,-70,1,1
fd:cc:03:3b:fb:50,-64,1,1
f3:45:89:ef:19:1e,-55,1,1
c3:d7:59:ef:38:2e,-74,1,1

fd:cc:03:3b:fb:50,-58,1,1
c3:d7:59:ef:38:2e,-61,1,1
f3:45:89:ef:19:1e,-62,1,1
e8:ba:41:56:8d:9e,-61,1,1

fd:cc:03:3b:fb:50,-59,1,1
c3:d7:59:ef:38:2e,-68,1,1
f3:45:89:ef:19:1e,-59,1,1
e8:ba:41:56:8d:9e,-61,1,1

e8:ba:41:56:8d:9e,-57,1,1
f3:45:89:ef:19:1e,-57,1,1
fd:cc:03:3b:fb:50,-61,1,1
c3:d7:59:ef:38:2e,-62,1,1

f3:45:89:ef:19:1e,-56,1,1
e8:ba:41:56:8d:9e,-56,1,1
c3:d7:59:ef:38:2e,-64,1,1
fd:cc:03:3b:fb:50,-55,1,1

fd:cc:03:3b:fb:50,-62,2,1
f3:45:89:ef:19:1e,-69,2,1
c3:d7:59:ef:38:2e,-71,2,1
e8:ba:41:56:8d:9e,-74,2,1

fd:cc:03:3b:fb:50,-52,2,1
f3:45:89:ef:19:1e,-63,2,1
c3:d7:59:ef:38:2e,-61,2,1
e8:ba:41:56:8d:9e,-57,2,1

fd:cc:03:3b:fb:50,-58,2,1
c3:d7:59:ef:38:2e,-61,2,1
e8:ba:41:56:8d:9e,-58,2,1
f3:45:89:ef:19:1e,-58,2,1

e8:ba:41:56:8d:9e,-57,2,1
fd:cc:03:3b:fb:50,-55,2,1
f3:45:89:ef:19:1e,-64,2,1
c3:d7:59:ef:38:2e,-66,2,1

c3:d7:59:ef:38:2e,-66,2,1
e8:ba:41:56:8d:9e,-79,2,1
fd:cc:03:3b:fb:50,-52,2,1
f3:45:89:ef:19:1e,-62,2,1

fd:cc:03:3b:fb:50,-49,2,1
f3:45:89:ef:19:1e,-61,2,1
c3:d7:59:ef:38:2e,-70,2,1
e8:ba:41:56:8d:9e,-61,2,1

e8:ba:41:56:8d:9e,-65,2,1
fd:cc:03:3b:fb:50,-53,2,1
f3:45:89:ef:19:1e,-64,2,1
c3:d7:59:ef:38:2e,-65,2,1

e8:ba:41:56:8d:9e,-55,2,1
f3:45:89:ef:19:1e,-66,2,1
fd:cc:03:3b:fb:50,-60,2,1
c3:d7:59:ef:38:2e,-65,2,1

e8:ba:41:56:8d:9e,-58,2,1
fd:cc:03:3b:fb:50,-69,2,1
f3:45:89:ef:19:1e,-69,2,1
c3:d7:59:ef:38:2e,-74,2,1

f3:45:89:ef:19:1e,-59,2,1
fd:cc:03:3b:fb:50,-61,2,1
c3:d7:59:ef:38:2e,-64,2,1
e8:ba:41:56:8d:9e,-57,2,1

fd:cc:03:3b:fb:50,-65,2,1
f3:45:89:ef:19:1e,-79,2,1
c3:d7:59:ef:38:2e,-61,2,1
e8:ba:41:56:8d:9e,-61,2,1

c3:d7:59:ef:38:2e,-68,2,1
e8:ba:41:56:8d:9e,-66,2,1
fd:cc:03:3b:fb:50,-53,2,1
f3:45:89:ef:19:1e,-74,2,1

f3:45:89:ef:19:1e,-61,2,1
c3:d7:59:ef:38:2e,-70,2,1
e8:ba:41:56:8d:9e,-60,2,1
fd:cc:03:3b:fb:50,-57,2,1

e8:ba:41:56:8d:9e,-61,2,1
fd:cc:03:3b:fb:50,-57,2,1
c3:d7:59:ef:38:2e,-75,2,1
f3:45:89:ef:19:1e,-63,2,1

e8:ba:41:56:8d:9e,-58,2,1
fd:cc:03:3b:fb:50,-56,2,1
f3:45:89:ef:19:1e,-68,2,1
c3:d7:59:ef:38:2e,-70,2,1

fd:cc:03:3b:fb:50,-71,2,1
f3:45:89:ef:19:1e,-62,2,1
c3:d7:59:ef:38:2e,-62,2,1
e8:ba:41:56:8d:9e,-62,2,1

fd:cc:03:3b:fb:50,-56,2,1
e8:ba:41:56:8d:9e,-63,2,1
c3:d7:59:ef:38:2e,-72,2,1
f3:45:89:ef:19:1e,-67,2,1

f3:45:89:ef:19:1e,-61,2,1
c3:d7:59:ef:38:2e,-61,2,1
e8:ba:41:56:8d:9e,-54,2,1
fd:cc:03:3b:fb:50,-61,2,1

f3:45:89:ef:19:1e,-68,2,1
c3:d7:59:ef:38:2e,-63,2,1
fd:cc:03:3b:fb:50,-56,2,1
e8:ba:41:56:8d:9e,-62,2,1

f3:45:89:ef:19:1e,-72,2,1
fd:cc:03:3b:fb:50,-57,2,1
e8:ba:41:56:8d:9e,-53,2,1
c3:d7:59:ef:38:2e,-63,2,1

f3:45:89:ef:19:1e,-60,3,1
e8:ba:41:56:8d:9e,-55,3,1
c3:d7:59:ef:38:2e,-66,3,1
fd:cc:03:3b:fb:50,-49,3,1

e8:ba:41:56:8d:9e,-60,3,1
c3:d7:59:ef:38:2e,-62,3,1
fd:cc:03:3b:fb:50,-50,3,1
f3:45:89:ef:19:1e,-60,3,1

fd:cc:03:3b:fb:50,-51,3,1
c3:d7:59:ef:38:2e,-63,3,1
f3:45:89:ef:19:1e,-60,3,1
e8:ba:41:56:8d:9e,-57,3,1

fd:cc:03:3b:fb:50,-51,3,1
f3:45:89:ef:19:1e,-59,3,1
e8:ba:41:56:8d:9e,-58,3,1
c3:d7:59:ef:38:2e,-63,3,1

f3:45:89:ef:19:1e,-65,3,1
e8:ba:41:56:8d:9e,-58,3,1
c3:d7:59:ef:38:2e,-63,3,1
fd:cc:03:3b:fb:50,-49,3,1

e8:ba:41:56:8d:9e,-56,3,1
c3:d7:59:ef:38:2e,-67,3,1
f3:45:89:ef:19:1e,-58,3,1
fd:cc:03:3b:fb:50,-51,3,1

c3:d7:59:ef:38:2e,-63,3,1
f3:45:89:ef:19:1e,-58,3,1
fd:cc:03:3b:fb:50,-51,3,1
e8:ba:41:56:8d:9e,-60,3,1

e8:ba:41:56:8d:9e,-57,3,1
c3:d7:59:ef:38:2e,-65,3,1
f3:45:89:ef:19:1e,-69,3,1
fd:cc:03:3b:fb:50,-52,3,1

f3:45:89:ef:19:1e,-66,3,1
e8:ba:41:56:8d:9e,-61,3,1
c3:d7:59:ef:38:2e,-63,3,1
fd:cc:03:3b:fb:50,-47,3,1

fd:cc:03:3b:fb:50,-48,3,1
f3:45:89:ef:19:1e,-69,3,1
e8:ba:41:56:8d:9e,-61,3,1
c3:d7:59:ef:38:2e,-63,3,1

e8:ba:41:56:8d:9e,-60,3,1
c3:d7:59:ef:38:2e,-65,3,1
fd:cc:03:3b:fb:50,-48,3,1
f3:45:89:ef:19:1e,-68,3,1

e8:ba:41:56:8d:9e,-58,3,1
f3:45:89:ef:19:1e,-69,3,1
fd:cc:03:3b:fb:50,-50,3,1
c3:d7:59:ef:38:2e,-66,3,1

e8:ba:41:56:8d:9e,-62,3,1
c3:d7:59:ef:38:2e,-65,3,1
fd:cc:03:3b:fb:50,-50,3,1
f3:45:89:ef:19:1e,-68,3,1

fd:cc:03:3b:fb:50,-48,3,1
c3:d7:59:ef:38:2e,-62,3,1
f3:45:89:ef:19:1e,-68,3,1
e8:ba:41:56:8d:9e,-62,3,1

fd:cc:03:3b:fb:50,-51,3,1
f3:45:89:ef:19:1e,-69,3,1
e8:ba:41:56:8d:9e,-59,3,1
c3:d7:59:ef:38:2e,-65,3,1

fd:cc:03:3b:fb:50,-48,3,1
f3:45:89:ef:19:1e,-72,3,1
