e8:ba:41:56:8d:9e,-50,5.84,6
fd:cc:03:3b:fb:50,-62,5.84,6
c3:d7:59:ef:38:2e,-59,5.84,6
f3:45:89:ef:19:1e,-53,5.84,6

c3:d7:59:ef:38:2e,-60,5.84,6
f3:45:89:ef:19:1e,-54,5.84,6
fd:cc:03:3b:fb:50,-69,5.84,6
e8:ba:41:56:8d:9e,-47,5.84,6

e8:ba:41:56:8d:9e,-50,5.84,6
c3:d7:59:ef:38:2e,-58,5.84,6
f3:45:89:ef:19:1e,-57,5.84,6
fd:cc:03:3b:fb:50,-62,5.84,6

fd:cc:03:3b:fb:50,-64,5.84,6
c3:d7:59:ef:38:2e,-55,5.84,6
f3:45:89:ef:19:1e,-63,5.84,6
e8:ba:41:56:8d:9e,-47,5.84,6

e8:ba:41:56:8d:9e,-50,5.84,6
fd:cc:03:3b:fb:50,-77,5.84,6
f3:45:89:ef:19:1e,-64,5.84,6
c3:d7:59:ef:38:2e,-64,5.84,6

f3:45:89:ef:19:1e,-62,5.84,6
c3:d7:59:ef:38:2e,-62,5.84,6
fd:cc:03:3b:fb:50,-63,5.84,6
e8:ba:41:56:8d:9e,-57,5.84,6

e8:ba:41:56:8d:9e,-59,5.84,6
fd:cc:03:3b:fb:50,-63,5.84,6
c3:d7:59:ef:38:2e,-63,5.84,6
f3:45:89:ef:19:1e,-55,5.84,6

f3:45:89:ef:19:1e,-61,5.84,6
c3:d7:59:ef:38:2e,-71,5.84,6
fd:cc:03:3b:fb:50,-67,5.84,6
e8:ba:41:56:8d:9e,-59,5.84,6

e8:ba:41:56:8d:9e,-63,5.84,6
fd:cc:03:3b:fb:50,-75,5.84,6
c3:d7:59:ef:38:2e,-64,5.84,6
f3:45:89:ef:19:1e,-71,5.84,6

f3:45:89:ef:19:1e,-56,5.84,6
c3:d7:59:ef:38:2e,-61,5.84,6
fd:cc:03:3b:fb:50,-63,5.84,6
e8:ba:41:56:8d:9e,-53,5.84,6
