e8:ba:41:56:8d:9e,-65,3,11
fd:cc:03:3b:fb:50,-69,3,11
c3:d7:59:ef:38:2e,-49,3,11
f3:45:89:ef:19:1e,-62,3,11

f3:45:89:ef:19:1e,-60,3,11
c3:d7:59:ef:38:2e,-50,3,11
fd:cc:03:3b:fb:50,-79,3,11
e8:ba:41:56:8d:9e,-64,3,11

e8:ba:41:56:8d:9e,-64,3,11
f3:45:89:ef:19:1e,-55,3,11
c3:d7:59:ef:38:2e,-52,3,11
fd:cc:03:3b:fb:50,-70,3,11

fd:cc:03:3b:fb:50,-80,3,11
c3:d7:59:ef:38:2e,-47,3,11
e8:ba:41:56:8d:9e,-63,3,11
f3:45:89:ef:19:1e,-58,3,11

f3:45:89:ef:19:1e,-57,3,11
e8:ba:41:56:8d:9e,-69,3,11
c3:d7:59:ef:38:2e,-48,3,11
fd:cc:03:3b:fb:50,-72,3,11

fd:cc:03:3b:fb:50,-68,3,11
c3:d7:59:ef:38:2e,-63,3,11
e8:ba:41:56:8d:9e,-64,3,11
f3:45:89:ef:19:1e,-56,3,11

f3:45:89:ef:19:1e,-59,3,11
e8:ba:41:56:8d:9e,-64,3,11
c3:d7:59:ef:38:2e,-52,3,11
fd:cc:03:3b:fb:50,-68,3,11

c3:d7:59:ef:38:2e,-50,3,11
e8:ba:41:56:8d:9e,-76,3,11
fd:cc:03:3b:fb:50,-68,3,11
f3:45:89:ef:19:1e,-60,3,11

f3:45:89:ef:19:1e,-60,3,11
e8:ba:41:56:8d:9e,-64,3,11
fd:cc:03:3b:fb:50,-69,3,11
c3:d7:59:ef:38:2e,-51,3,11

c3:d7:59:ef:38:2e,-52,3,11
f3:45:89:ef:19:1e,-60,3,11
fd:cc:03:3b:fb:50,-68,3,11
e8:ba:41:56:8d:9e,-63,3,11
